ejercicio,jur_id,jur_desc,prg_id,prg_desc,monto_original,monto_vigente,monto_normalizado
2026,88,Ministerio de Capital Humano,23,Acciones de Capacitacion Laboral,42527.68,41908.74,41908736880.0
2024,88,Ministerio de Capital Humano,24,Economia Social,3815.01,3815.01,3815005804.0
2024,88,Ministerio de Capital Humano,24,Gestion de Museos Nacionales,8690.79,15351.96,15351955677.0
2025,88,Ministerio de Capital Humano,24,Economia Social,3815.01,0.0,0.0
2024,88,Ministerio de Capital Humano,25,Difusion y Fortalecimiento del Patrimonio Cultural,2965.41,5289.99,5289990828.0
2024,88,Ministerio de Capital Humano,25,Servicios de la Biblioteca Nacional,12841.63,25912.99,25912987032.0
2025,88,Ministerio de Capital Humano,25,Servicios de la Biblioteca Nacional,25271.4,28476.27,28476272728.0
2026,88,Ministerio de Capital Humano,25,Servicios de la Biblioteca Nacional,29884.0,29529.0,29529000003.0
2024,88,Ministerio de Capital Humano,26,Desarrollo de la Educacion Superior,1385289.44,3351610.26,3351610263452.0
2024,88,Ministerio de Capital Humano,26,Desarrollo y Fomento de la Cultura Ciudadana y la Economia Creativa,4020.94,4923.1,4923099589.0
2024,88,Ministerio de Capital Humano,26,Politicas Alimentarias,875640.38,2026979.08,2026979083525.0
2025,88,Ministerio de Capital Humano,26,Desarrollo de la Educacion Superior,3322097.96,4486883.41,4486883413384.0
2025,88,Ministerio de Capital Humano,26,Politicas Alimentarias,2026787.25,2279949.33,2279949329712.0
2026,88,Ministerio de Capital Humano,26,Desarrollo de la Educacion Superior,4872016.18,4872016.18,4872016183121.0
2026,88,Ministerio de Capital Humano,26,Politicas Alimentarias,2293777.94,2293777.94,2293777940529.0
2024,88,Ministerio de Capital Humano,27,Acciones de Articulacion Territorial,13572.01,35420.57,35420574342.0
2024,88,Ministerio de Capital Humano,27,Gestion de Espacios Culturales y Proyectos Especiales,9478.94,14531.93,14531932017.0
2025,88,Ministerio de Capital Humano,27,Acciones de Articulacion Territorial,35420.57,43716.45,43716453042.0
2024,88,Ministerio de Capital Humano,28,Fomento y Apoyo Economico a Bibliotecas Populares,2072.14,4487.91,4487907627.0
2024,88,Ministerio de Capital Humano,29,Estudios e Investigaciones Historicas sobre Juan Domingo Peron,130.03,246.66,246658558.0
2024,88,Ministerio de Capital Humano,29,Gestion Educativa y Politicas Socioeducativas,119998.59,422049.8,422049797234.0
2025,88,Ministerio de Capital Humano,29,Gestion Educativa y Politicas Socioeducativas,542248.94,276633.89,276633893045.0
2026,88,Ministerio de Capital Humano,29,Gestion Educativa y Politicas Socioeducativas,313997.08,296358.48,296358475927.0
2024,88,Ministerio de Capital Humano,30,Cooperacion e Integracion Educativa Internacional,795.71,1733.12,1733123021.0
2024,88,Ministerio de Capital Humano,30,"Fomento, Promocion y Apoyo a la Cultura",6005.9,3780.83,3780831918.0
2024,88,Ministerio de Capital Humano,30,Pension Universal para el Adulto Mayor,205430.53,444470.53,444470525080.0
2025,88,Ministerio de Capital Humano,30,Cooperacion e Integracion Educativa Internacional,1733.12,2761.92,2761917836.0
2025,88,Ministerio de Capital Humano,30,Pension Universal para el Adulto Mayor,444470.53,625170.53,625170525080.0
2026,88,Ministerio de Capital Humano,30,Cooperacion e Integracion Educativa Internacional,1590.65,1582.09,1582087087.0
2026,88,Ministerio de Capital Humano,30,Pension Universal para el Adulto Mayor,981674.73,981674.73,981674734207.0
2024,88,Ministerio de Capital Humano,31,Estudios e Investigaciones Historicas sobre Maria Eva Duarte de Peron,127.24,127.24,127241516.0
2024,88,Ministerio de Capital Humano,31,Pensiones No Contributivas (Decreto N° 746/2017),291633.85,765630.47,765630470191.0
2025,88,Ministerio de Capital Humano,31,Pensiones No Contributivas (Decreto N° 746/2017),765630.47,1114630.47,1114630470191.0
2026,88,Ministerio de Capital Humano,31,Pensiones No Contributivas (Decreto N° 746/2017),1280885.11,1280885.11,1280885112620.0
2024,88,Ministerio de Capital Humano,32,Acciones de Nutricion – Programa 1.000 Dias,17416.51,185120.23,185120228202.0
2024,88,Ministerio de Capital Humano,32,Informacion y Evaluacion de la Calidad Educativa,8772.85,27257.74,27257735710.0
2024,88,Ministerio de Capital Humano,32,Legitimar y Reconstruir Juventudes,2064.28,2463.53,2463527519.0
2025,88,Ministerio de Capital Humano,32,Acciones de Nutricion – Programa 1.000 Dias,185120.23,354620.23,354620228202.0
2025,88,Ministerio de Capital Humano,32,Informacion y Evaluacion de la Calidad Educativa,26398.82,15819.7,15819698308.0
2026,88,Ministerio de Capital Humano,32,Acciones de Nutricion – Programa 1.000 Dias,394918.57,394918.57,394918573761.0
2026,88,Ministerio de Capital Humano,32,Informacion y Evaluacion de la Calidad Educativa,36284.57,32549.61,32549610237.0
2025,88,Ministerio de Capital Humano,33,Apoyo al Desarrollo Integral de la Primera Infancia,0.0,902.61,902614239.0
2026,88,Ministerio de Capital Humano,33,"Apoyo al Desarrollo Integral de la Educacion, el Empleo  y la Proteccion Social",9972.72,9972.72,9972720000.0
2024,88,Ministerio de Capital Humano,37,Infraestructura y Equipamiento,63715.13,62285.08,62285078701.0
2025,88,Ministerio de Capital Humano,37,Infraestructura y Equipamiento,58850.42,176315.49,176315486566.0
2026,88,Ministerio de Capital Humano,37,Infraestructura y Equipamiento,46495.33,24808.69,24808693354.0
2024,88,Ministerio de Capital Humano,38,Acciones de Inclusion Social,1025699.51,610300.12,610300119048.0
2025,88,Ministerio de Capital Humano,38,Acciones de Inclusion Social,609894.41,216428.81,216428812370.0
2026,88,Ministerio de Capital Humano,38,Acciones de Inclusion Social,337600.0,306889.85,306889853321.0
2024,88,Ministerio de Capital Humano,39,Innovacion y Desarrollo de la Formacion Tecnologica,39538.86,44683.05,44683054865.0
2025,88,Ministerio de Capital Humano,39,Innovacion y Desarrollo de la Formacion Tecnologica,42919.38,41277.11,41277111168.0
2026,88,Ministerio de Capital Humano,39,Innovacion y Desarrollo de la Formacion Tecnologica,18428.9,17946.27,17946272675.0
2024,88,Ministerio de Capital Humano,4,"Actividades Comunes a los Programas 44, 45, 46, 47 y 49",3583.3,9837.31,9837313508.0
2025,88,Ministerio de Capital Humano,4,"Actividades Comunes a los Programas 44, 46 y 47",9761.88,9294.84,9294843541.0
2024,88,Ministerio de Capital Humano,40,Asistencia y Coordinacion de Politicas Sociales,2502.02,4496.99,4496987290.0
2025,88,Ministerio de Capital Humano,40,Asistencia y Coordinacion de Politicas Sociales,4496.99,5162.9,5162903748.0
2025,88,Ministerio de Capital Humano,40,Plan Nacional de Alfabetizacion,0.0,381143.59,381143585461.0
2026,88,Ministerio de Capital Humano,40,Asistencia y Coordinacion de Politicas Sociales,5236.29,5181.69,5181692000.0
2026,88,Ministerio de Capital Humano,40,Plan Nacional de Alfabetizacion,580851.76,559552.78,559552781438.0
2026,88,Ministerio de Capital Humano,41,Acciones para la Promocion e Integracion Familiar,8002.38,8002.38,8002383165.0
2024,88,Ministerio de Capital Humano,44,"Acciones para la Promocion y Proteccion Integral de los Derechos de Niños, Niñas y Adolescentes",10865.37,24036.01,24036005390.0
2024,88,Ministerio de Capital Humano,44,Mejoramiento de la Calidad Educativa,42479.59,67013.26,67013259012.0
2025,88,Ministerio de Capital Humano,44,"Acciones para la Promocion y Proteccion Integral de los Derechos de Niños, Niñas y Adolescentes",23430.98,26397.37,26397367276.0
2025,88,Ministerio de Capital Humano,44,Mejoramiento de la Calidad Educativa,69387.57,10887.87,10887874802.0
2026,88,Ministerio de Capital Humano,44,"Acciones para la Promocion y Proteccion Integral de los Derechos de Niños, Niñas y Adolescentes",31898.1,31961.39,31961388244.0
2024,88,Ministerio de Capital Humano,45,Acciones de Formacion Docente,9139.21,9772.12,9772118973.0
2024,88,Ministerio de Capital Humano,45,Politicas Federales para la Promocion de los Derechos de Niños y Adolescentes,3557.28,7068.89,7068894483.0
2025,88,Ministerio de Capital Humano,45,Acciones de Formacion Docente,9772.12,8867.49,8867486199.0
2025,88,Ministerio de Capital Humano,45,Politicas Federales para la Promocion de los Derechos de Niños y Adolescentes,6475.95,5787.87,5787868851.0
2026,88,Ministerio de Capital Humano,45,Acciones de Formacion Docente,10036.44,9874.97,9874969036.0
2024,88,Ministerio de Capital Humano,46,Fortalecimiento Edilicio de Jardines Infantiles,32997.44,31147.43,31147430887.0
2024,88,Ministerio de Capital Humano,46,Promocion y Proteccion de los Derechos de Adultos Mayores,3459.54,9669.62,9669621108.0
2025,88,Ministerio de Capital Humano,46,Fortalecimiento Edilicio de Jardines Infantiles,26535.46,11942.93,11942928222.0
2025,88,Ministerio de Capital Humano,46,Promocion y Proteccion de los Derechos de Adultos Mayores,9412.62,10645.28,10645284289.0
2024,88,Ministerio de Capital Humano,47,Conectar Igualdad,115732.19,124834.62,124834620428.0
2024,88,Ministerio de Capital Humano,47,Promocion y Asistencia a Espacios de Primera Infancia,5041.36,11133.29,11133286682.0
2025,88,Ministerio de Capital Humano,47,Promocion y Asistencia a Espacios de Primera Infancia,10884.23,8628.13,8628133105.0
2026,88,Ministerio de Capital Humano,47,Promocion y Asistencia a Espacios de Primera Infancia,15351.27,15351.27,15351268887.0
2024,88,Ministerio de Capital Humano,48,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,2775.41,972.02,972016170.0
2025,88,Ministerio de Capital Humano,48,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,1290.78,202.66,202662034.0
2024,88,Ministerio de Capital Humano,49,Acciones para el Fortalecimiento de las Familias y su Inclusion Comunitaria,570.81,339.52,339520217.0
2024,88,Ministerio de Capital Humano,49,Gestion y Asignacion de Becas a Estudiantes,294754.01,368330.11,368330110217.0
2025,88,Ministerio de Capital Humano,49,Acciones para el Fortalecimiento de las Familias y su Inclusion Comunitaria,339.52,284.14,284137507.0
2025,88,Ministerio de Capital Humano,49,Gestion y Asignacion de Becas a Estudiantes,395316.65,299017.84,299017840607.0
2026,88,Ministerio de Capital Humano,49,Gestion y Asignacion de Becas a Estudiantes,366850.96,366849.32,366849319738.0
2024,88,Ministerio de Capital Humano,5,Actividad Comun a las acciones del Consejo Nacional de Coordinacion de Politicas Sociales,244.43,459.83,459833430.0
2025,88,Ministerio de Capital Humano,5,Actividad Comun a las acciones del Consejo Nacional de Coordinacion de Politicas Sociales,459.83,471.23,471230196.0
2026,88,Ministerio de Capital Humano,5,Actividades Comunes a las Acciones del Consejo Nacional de Coordinacion de Politicas Sociales,449.71,447.38,447384000.0
2024,88,Ministerio de Capital Humano,51,Acciones para el Fortalecimiento de las Organizaciones de la Sociedad Civil,129.36,0.0,0.0
2024,88,Ministerio de Capital Humano,52,Apoyo al Plan Nacional de Primera Infancia,9288.7,9859.66,9859660067.0
2025,88,Ministerio de Capital Humano,52,Apoyo al Plan Nacional de Primera Infancia,4050.55,3636.71,3636714066.0
2024,88,Ministerio de Capital Humano,54,Plan Nacional de Proteccion Social,3539.96,2983.8,2983795523.0
2025,88,Ministerio de Capital Humano,54,Plan Nacional de Proteccion Social,2983.8,0.0,0.0
2024,88,Ministerio de Capital Humano,55,Programa de Fortalecimiento de la Informacion Social Estrategica,70.6,70.6,70601006.0
2025,88,Ministerio de Capital Humano,55,Programa de Fortalecimiento de la Informacion Social Estrategica,70.6,0.0,0.0
2024,88,Ministerio de Capital Humano,56,Acciones del Programa Nacional de Inclusion e Integracion de Jovenes - Potenciar Inclusion Joven,6943.37,0.0,0.0
2024,88,Ministerio de Capital Humano,57,Acciones de Abordaje Integral Comunitaria,19466.46,2928.28,2928282126.0
2025,88,Ministerio de Capital Humano,57,Acciones de Abordaje Integral Comunitaria,2928.28,1830.82,1830821309.0
2026,88,Ministerio de Capital Humano,57,Acciones de Abordaje Integral Comunitaria,3581.64,6346.47,6346467869.0
2024,88,Ministerio de Capital Humano,58,Programa de Integracion Social y Fortalecimiento de la Ciudadania hacia el Desarrollo Humano,724.92,48.67,48666450.0
2025,88,Ministerio de Capital Humano,58,Programa de Integracion Social y Fortalecimiento de la Ciudadania hacia el Desarrollo Humano,48.67,30.13,30127267.0
2026,88,Ministerio de Capital Humano,58,Programa de Integracion Social y Fortalecimiento de la Ciudadania hacia el Desarrollo Humano,64828.68,34268.03,34268025526.0
2024,88,Ministerio de Capital Humano,59,Programa para la Equidad del Norte Grande,50.16,50.16,50161759.0
2025,88,Ministerio de Capital Humano,59,Programa para la Equidad del Norte Grande,50.16,0.0,0.0
2024,88,Ministerio de Capital Humano,60,Programa de Articulacion Social del Area Metropolitana de Buenos Aires,50.16,50.16,50161759.0
2025,88,Ministerio de Capital Humano,60,Programa de Articulacion Social del Area Metropolitana de Buenos Aires,50.16,0.0,0.0
2024,88,Ministerio de Capital Humano,61,Construccion “CASA AMOR”,225.1,225.1,225100000.0
2025,88,Ministerio de Capital Humano,61,Construccion “CASA AMOR”,225.1,0.0,0.0
2024,88,Ministerio de Capital Humano,62,Formulacion de Politicas para la Agricultura Familiar y Desarrollo Productivo,9719.69,0.0,0.0
2024,88,Ministerio de Capital Humano,63,Promocion de Acciones Juveniles,0.0,990.18,990182617.0
2025,88,Ministerio de Capital Humano,63,Promocion de Acciones Juveniles,3453.71,2435.53,2435528889.0
2024,88,Ministerio de Capital Humano,8,Actividad Comun a los Programas 24 y 38,4655.99,4655.99,4655993662.0
2025,88,Ministerio de Capital Humano,8,Actividad Comun a los Programas 26 y 38,4655.99,4233.75,4233754757.0
2024,88,Ministerio de Capital Humano,9,Actividad Comun a la Secretaria de Cultura,16176.73,30344.38,30344381089.0
2024,88,Ministerio de Capital Humano,9,"Actividad Comun a los Programas 26, 51, 54 y 56",1558.58,1558.58,1558581926.0
2025,88,Ministerio de Capital Humano,9,Actividad Comun a los Programas 26 y  54,1558.58,1398.05,1398053747.0
2024,88,Ministerio de Capital Humano,98,Fondo Nacional de Incentivo Docente,347350.61,59149.68,59149679393.0
2025,88,Ministerio de Capital Humano,98,Fondo  de  Compensacion Salarial Docente,65753.81,0.0,0.0
2026,88,Ministerio de Capital Humano,98,Fondo  de  Compensacion Salarial Docente,26424.92,17495.09,17495086838.0
2024,88,Ministerio de Capital Humano,99,Transferencias Varias,2005.93,1882.01,1882007238.0
2024,88,Ministerio de Capital Humano,99,Transferencias y Contribuciones a la Seguridad Social y Organismos Descentralizados,766807.28,1201212.43,1201212431115.0
2025,88,Ministerio de Capital Humano,99,Transferencias Varias,2005.93,0.0,0.0
2025,88,Ministerio de Capital Humano,99,Transferencias y Contribuciones a la Seguridad Social y Organismos Descentralizados,1201212.43,1830103.23,1830103231115.0
2026,88,Ministerio de Capital Humano,99,Transferencias y Contribuciones a la Seguridad Social y Organismos Descentralizados,2120757.68,2120757.68,2120757679810.0
2025,89,Ministerio de Desregulación y Transformación del Estado,1,Actividades Centrales,100.0,3464.63,3464632198.0
2026,89,Ministerio de Desregulación y Transformación del Estado,1,Actividades Centrales,6388.62,6561.0,6560996361.0
2025,89,Ministerio de Desregulación y Transformación del Estado,27,Desarrollo de los Recursos Humanos del Sector Publico,14460.91,5866.06,5866058177.0
2026,89,Ministerio de Desregulación y Transformación del Estado,27,Planificacion Estrategica y Desarrollo de los Recursos Humanos del Sector Publico,11992.51,11482.61,11482606684.0
2025,89,Ministerio de Desregulación y Transformación del Estado,28,Fortalecimiento de la Gestion Publica,1222.16,2409.36,2409363457.0
2026,89,Ministerio de Desregulación y Transformación del Estado,28,Transformacion del Estado y Funcion Publica,5724.02,5724.02,5724017541.0
2026,89,Ministerio de Desregulación y Transformación del Estado,29,Desregulacion y Simplificacion Normativa,1029.85,1029.85,1029852826.0
2023,90,Servicio de la Deuda Pública,98,Deudas Directas de la Administracion Central,2912760632757.72,4487862207857.72,2912760632758.0
2024,90,Servicio de la Deuda Pública,98,Deudas Directas de la Administracion Central,4487857.72,10277457.72,10277457720000.0
2025,90,Servicio de la Deuda Pública,98,Deudas Directas de la Administracion Central,10299240.69,12380240.69,12380240690453.0
2026,90,Servicio de la Deuda Pública,98,Deudas Directas de la Administracion Central,14118044.19,14118044.19,14118044188890.0
2023,91,Obligaciones a Cargo del Tesoro,65,Asistencia Financiera a Empresas Publicas y Otros Entes del Ministerio de Cultura,0.0,1964001964.0,0.0
2024,91,Obligaciones a Cargo del Tesoro,65,Asistencia Financiera a Empresas Publicas y Otros Entes de la Secretaria de Cultura,1964.0,1964.0,1964000000.0
2025,91,Obligaciones a Cargo del Tesoro,65,Asistencia Financiera a Empresas Publicas y Otros Entes de la Secretaria de Cultura,1964.0,1964.0,1964000000.0
2023,91,Obligaciones a Cargo del Tesoro,66,Asistencia Financiera a Empresas Publicas y Otros Entes dependientes de la Jefatura de Gabinete de Ministros,32500032500.0,92306092306.0,32500032500.0
2024,91,Obligaciones a Cargo del Tesoro,66,Asistencia Financiera a Empresas Publicas y Otros Entes dependientes de la Jefatura de Gabinete de Ministros,92306.0,474189.48,474189483597.0
2025,91,Obligaciones a Cargo del Tesoro,66,Asistencia Financiera a Empresas Publicas y Otros Entes dependientes de la Jefatura de Gabinete de Ministros,142418.0,142368.0,142368000000.0
